id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2147642,GrÃ¼nes Lichtenberg am Park und See,9828152,Katrin,Lichtenberg,Alt-HohenschÃ¶nhausen SÃ¼d,52.54646685,13.48764851,Entire home/apt,30,7,103,6/24/2018,1.9,1,0
2147777,Moabit apartment,10962834,Katharina,Mitte,Moabit West,52.53355301,13.34107737,Entire home/apt,49,2,83,11/4/2018,1.93,1,303
2149001,"Wz, Sz, KÃ¼che, Bad im Prenzl.berg",10964483,Matthias,Pankow,Prenzlauer Berg SÃ¼d,52.53297695,13.43279169,Private room,59,5,0,,,1,0
2153393,Stylish Kreuzberg sanctuary 100sqm,3594556,Paul,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.4927802,13.43946849,Entire home/apt,84,3,5,10/16/2017,0.12,1,0
2154488,4th floor on the Island,10986253,Oliver,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-SÃ¼d,52.48383345,13.36159852,Private room,35,2,73,10/8/2018,1.36,2,121
2155303,Cosy place,10998475,JÃ©rÃ´me,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.47988837,13.42824646,Entire home/apt,65,12,5,9/30/2018,0.14,1,179
2155864,Berlin's Best Bed,3950949,Isabelle,Charlottenburg-Wilm.,Mierendorffplatz,52.52655899,13.31185137,Private room,55,1,41,9/26/2017,0.7,1,356
2156839,A spacious maisonette with balcony,11007161,Titi,NeukÃ¶lln,ReuterstraÃŸe,52.49231001,13.42434522,Entire home/apt,100,3,7,9/10/2018,0.13,1,0
2157235,YOUpartment â€“ Design & Tradition,11008855,Alexander,Mitte,Osloer StraÃŸe,52.55886745,13.38145873,Entire home/apt,25,30,9,11/2/2018,0.22,1,252
2157359,Apartment on the river Spree at least f. 6 months,11008974,Claudia,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.49255558,13.47410327,Entire home/apt,35,180,4,9/19/2016,0.08,1,161
2157582,ï¾ï¾žï¾™ï¾˜ï¾ã®å€‹å®¤,10719036,Nana,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48605398,13.37722138,Private room,18,7,0,,,1,0
2158546,74qm Loft in a tree,2533061,Charlotte And Romain,Friedrichshain-Kreuzberg,nÃ¶rdliche Luisenstadt,52.50472788,13.42710988,Entire home/apt,80,10,1,8/20/2018,0.37,2,74
2161434,Nice room in the heart of Berlin!,8864348,Maria,Friedrichshain-Kreuzberg,Karl-Marx-Allee-SÃ¼d,52.51322576,13.43820246,Private room,8,15,1,3/26/2014,0.02,1,0
2162565,"Huge, complete & central Mitte!",721022,Maria,Mitte,Alexanderplatz,52.52385509,13.38347052,Entire home/apt,195,3,156,10/18/2018,2.7,3,291
2165255,Erdgeschoss-Wohnung NeukÃ¶lln/Kreuzberg,7905210,Stephan,NeukÃ¶lln,Rixdorf,52.48514472,13.45349683,Entire home/apt,65,2,109,10/12/2018,1.88,2,54
2168295,+Double Private room with SHARED BATHROOM---,1150390,Arthur,Mitte,Regierungsviertel,52.51282761,13.38281032,Private room,36,3,26,9/23/2018,0.47,7,0
2170119,Akazienkiez - Mon Amour,9830396,Christine,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-SÃ¼d,52.48614747,13.35494428,Private room,35,1,2,1/2/2016,0.05,1,0
2172749,Comfortable quiet private home in great location,822379,Inge,Pankow,Prenzlauer Berg Nord,52.54805371,13.42676458,Entire home/apt,50,60,11,9/30/2018,0.27,1,93
2172841,Garden maisonette in Kreuzberg,11085094,Charlotte,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48698374,13.38945125,Entire home/apt,110,3,5,8/31/2017,0.1,2,0
2173438,Ãœber den DÃ¤chern von NeukÃ¶lln,11087642,Bianka,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.48329187,13.42850754,Entire home/apt,65,3,0,,,2,0
2174040,Traum Maisonettwohnung mit Terrasse,4004368,Steffen,Pankow,Prenzlauer Berg SÃ¼d,52.53626295,13.42720867,Entire home/apt,50,4,0,,,1,0
2175651,schÃ¶nes groÃŸes WG Zimmer fÃ¼r zwei,10987026,Susanne,Mitte,Wedding Zentrum,52.55337581,13.38018911,Private room,25,1,0,,,1,0
2175723,"2 rooms, balkony, bright 'n awesome",11097216,Hagen,Mitte,Osloer StraÃŸe,52.55983731,13.37935137,Entire home/apt,22,30,4,7/4/2016,0.13,1,0
2179273,Sunny Room at the Canal in NeukÃ¶lln,2277423,Antonia,NeukÃ¶lln,ReuterstraÃŸe,52.48717851,13.44050838,Private room,21,4,2,5/1/2016,0.05,1,0
2180203,very beautiful sunny apartment,10773581,Julius,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51778447,13.47274984,Entire home/apt,69,3,99,11/4/2018,1.79,1,304
2185671,"Nice, bright top floor apartment in NeukÃ¶lln",11145304,Gabor,NeukÃ¶lln,NeukÃ¶llner Mitte/Zentrum,52.4816016,13.42983012,Entire home/apt,45,17,0,,,1,0
2190792,+Private room with SHARED BATHROOM---,1150390,Arthur,Mitte,Regierungsviertel,52.51224934,13.38434609,Private room,60,3,33,9/30/2018,0.72,7,0
2191449,Holiday apartment in Berlin Tiergarten,1275576,Thomas,Mitte,Moabit West,52.52857688,13.33007647,Entire home/apt,64,2,77,10/7/2018,1.38,6,266
2191606,Helle Dachgeschoss-WG mitten im Prenzlauer Berg,9023176,Josefine,Pankow,Prenzlauer Berg SÃ¼d,52.53444788,13.42725506,Entire home/apt,110,5,0,,,2,288
2191648,Loft-Living im Prenzlauer Berg,11176587,Frank,Pankow,Prenzlauer Berg Nordwest,52.54888853,13.40899683,Entire home/apt,49,14,14,11/1/2018,0.25,2,249
2195302,Charming 2 bedroom apartment in SchÃ¶neberg,3236188,Helene,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.49199741,13.35017915,Entire home/apt,50,4,2,1/3/2016,0.06,1,15
2195378,Old-charm 1 BD apartment in Mitte,11086507,Jennifer,Mitte,Brunnenstr. SÃ¼d,52.53487193,13.40552497,Entire home/apt,110,3,3,7/13/2015,0.05,1,0
2197375,69,11207979,Boaz,Friedrichshain-Kreuzberg,Karl-Marx-Allee-SÃ¼d,52.51310687,13.44203648,Entire home/apt,40,10,0,,,1,0
2197501,Bright and central!,11209037,Jacqueline,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-SÃ¼d,52.48239483,13.35281328,Private room,35,7,11,6/30/2018,0.27,1,217
2197560,Retro in the cool East Berlin (1196 / masso),11209321,Jan,Lichtenberg,Neu Lichtenberg,52.50634862,13.51442907,Entire home/apt,32,30,0,,,9,28
2199290,Charming Apartment in Kollwitzplaz,10559214,Aris & Ari,Pankow,Prenzlauer Berg SÃ¼dwest,52.53876658,13.41598617,Entire home/apt,35,60,4,4/9/2018,0.15,1,277
2199410,Charming apartment close to Alex,7261642,Kris,Mitte,Alexanderplatz,52.51511216,13.42435562,Entire home/apt,42,2,2,2/24/2015,0.04,1,0
2201228,Cosy Flat around Rosenthaler Platz ,961411,Howy,Mitte,Alexanderplatz,52.52377746,13.40127811,Entire home/apt,59,3,67,10/23/2018,1.23,2,331
2202083,Historical flat in popular â€žMitteâ€œ!,10698763,Helene,Mitte,Brunnenstr. SÃ¼d,52.5316965,13.39806774,Private room,80,2,3,1/4/2015,0.05,1,0
2203300,"Classy,bright,open 3room apt Xberg",4175360,Andreas,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.49981008,13.43679045,Entire home/apt,140,4,36,10/9/2018,0.65,1,70
2205845,"Rooftop Apartment, Graefekiez",10091231,Clara,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49098803,13.41705202,Entire home/apt,48,6,8,5/30/2018,0.14,2,0
2209282,100qm appartment in kreuzberg,11157361,Johanna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49742683,13.39801847,Entire home/apt,70,5,0,,,1,0
2210397,Spacious and cozy room in Tempelhof,2426735,Salva,Tempelhof - SchÃ¶neberg,Tempelhof,52.46311982,13.37175791,Private room,60,1,52,11/4/2018,1.38,1,340
2219064,Living in Prenzlauer Berg,2751717,Daniel,Pankow,Prenzlauer Berg Nordwest,52.55512236,13.41484394,Entire home/apt,49,2,2,2/16/2016,0.06,1,0
2220054,GuestRoom in Schoeneberg,9885123,Markus&Marion,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-Nord,52.48974592,13.36418733,Private room,38,5,17,10/21/2018,0.31,1,279
2220253,traumhafte 2 Zi-Wohnung in Citywest,11326823,George,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51566319,13.31203607,Entire home/apt,40,30,6,7/1/2017,0.11,1,265
2224714,"Modern, clean, private bath and close to transport",11353108,Martin,Mitte,Brunnenstr. Nord,52.54365198,13.37519376,Private room,12,2,120,11/1/2018,6.62,1,6
2227536,Cozy and Young Room / Apartment at Maybachufer,852221,Sebastian,NeukÃ¶lln,ReuterstraÃŸe,52.49395164,13.42667126,Entire home/apt,80,3,16,10/12/2018,2.5,1,83
2230039,"Cozy space with balcony, heart of Berlin",11382633,Franz,Pankow,Helmholtzplatz,52.54235739,13.42213999,Private room,27,1,2,7/23/2017,0.05,1,0
2233347,Zimmer mit KÃ¼che und Bad/Room with Kitchen/bathr.,6529257,Claudia,Mitte,Moabit West,52.5265785,13.31681405,Private room,29,7,56,10/17/2018,1.06,1,23
2237527,Fantastic apartment with 5 bedrooms,8514732,Ulla,Pankow,Pankow SÃ¼d,52.55529568,13.41715091,Entire home/apt,199,3,120,11/4/2018,2.11,1,218
2237985,Eine kleine ruhige Wohnung (Studio),6085639,Samira,Charlottenburg-Wilm.,Mierendorffplatz,52.53056685,13.3063276,Entire home/apt,45,90,2,11/2/2015,0.05,1,0
2241958,Gorgeous flat in centre of Berlin!,10882438,Sascha,Mitte,Alexanderplatz,52.51983596,13.41270726,Entire home/apt,120,5,2,12/26/2015,0.06,1,22
2246128,Charming Apartment,11471743,Nikolas,Charlottenburg-Wilm.,Wiesbadener StraÃŸe,52.46870758,13.3086393,Entire home/apt,55,3,7,11/5/2018,0.33,2,146
2246464,Private room on WeserstraÃŸe  in NeukÃ¶lln,5832948,Pia,NeukÃ¶lln,ReuterstraÃŸe,52.48652876,13.43726516,Private room,65,2,12,7/15/2018,0.31,1,234
2247527,"apartment with garden, SchÃ¶neberg",11478776,Verena,Tempelhof - SchÃ¶neberg,SchÃ¶neberg-SÃ¼d,52.48601993,13.35227175,Entire home/apt,43,5,10,5/26/2017,0.19,1,0
2252438,SchÃ¶nes mÃ¶bliertes Zimmer ,11503633,Artem,Friedrichshain-Kreuzberg,Frankfurter Allee SÃ¼d FK,52.51236175,13.46243253,Private room,21,1,0,,,1,0
2253062,Prenzlauerberg: Top Lage | central!,5721387,Kuba,Pankow,Prenzlauer Berg SÃ¼d,52.53545462,13.42625041,Private room,34,1,57,10/29/2018,1.03,2,74
2253063,2 Rooms Old School Berlin Flat,11441940,Katharina,Friedrichshain-Kreuzberg,sÃ¼dliche Luisenstadt,52.49802928,13.44509086,Entire home/apt,50,2,3,7/11/2016,0.1,1,0
2254020,Amazing 45 Sq m Atelier Suite in Berlin Kreuzberg!,2129516,Giovanni,Friedrichshain-Kreuzberg,nÃ¶rdliche Luisenstadt,52.50204221,13.43327943,Private room,50,1,65,10/19/2018,1.3,1,38
2255103,Fabulous Location Hand-Crafted Design,4036761,Kinga,Mitte,Brunnenstr. SÃ¼d,52.53599735,13.40591808,Entire home/apt,153,5,59,10/3/2018,1.07,1,12
2255195,COSY KREUZKÃ–LLN/ALT-TREPTOW room,11516475,Maria,Treptow - KÃ¶penick,Alt  Treptow,52.49179867,13.4495673,Private room,41,4,22,5/30/2017,0.53,1,7
